nombrellanta,fecha,prediccion_6_meses,prediccion_5_meses,prediccion_4_meses
LLA-TOYO-SUVAT-0013,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0015,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0017,2025-12-01,14.000346183000001,11.999560183,9.999532483
LLA-TOYO-SUVAT-0019,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0020,2025-12-01,14.721160950000002,14.57747092,12.93577342
LLA-TOYO-SUVAT-0027,2025-12-01,7.998905521700001,7.99872312295,7.998540724200001
LLA-TOYO-SUVAT-0028,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0033,2025-12-01,0.20259073360000002,0.200478708,0.13335585800000002
LLA-TOYO-SUVAT-0035,2025-12-01,59.007035,57.006602,40.008365999999995
LLA-TOYO-SUVAT-0039,2025-12-01,47.991728,39.992778,31.993828
LLA-TOYO-SUVAT-0045,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0046,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0049,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0052,2025-12-01,5.9992143894200005,5.99883429808,2.00107209808
LLA-TOYO-SUVAT-0055,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0056,2025-12-01,0.0006041309100000001,0.000503442425,0.00040275394
LLA-TOYO-SUVAT-0057,2025-12-01,4.002215721430001,4.00130638488,4.00039704833
LLA-TOYO-SUVAT-0061,2025-12-01,7.997667551679998,3.99941375168,0.00115995168
LLA-TOYO-SUVAT-0070,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0072,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0073,2025-12-01,0.0006886611600000001,0.0005738843000000001,0.00045910744
LLA-TOYO-SUVAT-0079,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0081,2025-12-01,23.989527000000002,19.9912725,15.993018
LLA-TOYO-SUVAT-0082,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0086,2025-12-01,3.9985650184700003,3.9983258494800005,0.00096224948
LLA-TOYO-SUVAT-0089,2025-12-01,5.99684068442,3.9995329844200005,2.00019628442
LLA-TOYO-SUVAT-0093,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0094,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0099,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0104,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0105,2025-12-01,17.080441483999998,16.024568084000002,14.024153684000002
LLA-TOYO-SUVAT-0106,2025-12-01,7.99849355896,7.99824249774,3.99997249774
LLA-TOYO-SUVAT-0112,2025-12-01,0.0010272384599999999,0.00085603205,0.00068482564
LLA-TOYO-SUVAT-0114,2025-12-01,7.999678652230999,7.999625102354,7.999571552477
LLA-TOYO-SUVAT-0116,2025-12-01,4.00068047344,4.0000543860799995,3.99942829872
LLA-TOYO-SUVAT-0117,2025-12-01,9.999404790449999,7.999476990449999,4.00038699045
LLA-TOYO-SUVAT-0118,2025-12-01,13.1793813516,11.0890168516,8.9986523516
LLA-TOYO-SUVAT-0119,2025-12-01,26.423323729099998,24.2301419291,23.9782143291
LLA-TOYO-SUVAT-0120,2025-12-01,5.998445086750002,0.00130308675,0.0010424694
LLA-TOYO-SUVAT-0121,2025-12-01,7.997575768800001,3.9994297688000007,0.0012837688
LLA-TOYO-SUVAT-0123,2025-12-01,142.271858,118.93799800000001,97.193506
LLA-TOYO-SUVAT-0124,2025-12-01,26.8838061,22.8834447,17.9626583
LLA-TOYO-SUVAT-0125,2025-12-01,1.9983914481500005,0.0013493481499999998,0.00107947852
LLA-TOYO-SUVAT-0126,2025-12-01,14.4137014838,11.162449783800001,7.911356183800001
LLA-TOYO-SUVAT-0128,2025-12-01,12.411481534140002,8.65851823414,7.999041034140001
LLA-TOYO-SUVAT-0129,2025-12-01,4.905542526,4.9716589959999995,5.037775465999999
LLA-TOYO-SUVAT-0130,2025-12-01,0.0009047110200000001,0.0007539258500000001,0.00060314068
LLA-TOYO-SUVAT-0131,2025-12-01,7.78400979526,4.00095619526,4.00047524963
LLA-TOYO-SUVAT-0132,2025-12-01,3.99936554725,3.9992597977999997,3.99915404835
LLA-TOYO-SUVAT-0133,2025-12-01,0.0006041309100000001,0.000503442425,0.00040275394
LLA-TOYO-SUVAT-0134,2025-12-01,24.339080251000002,24.168667151,23.998254051
LLA-TOYO-SUVAT-0135,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVAT-0136,2025-12-01,3.99897271783,3.99880151142,3.9986303050100003
LLA-TOYO-SUVAT-0137,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHP-0003,2025-12-01,0.0010272384599999999,0.00085603205,0.00068482564
LLA-TOYO-SUVHR-0001,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHR-0012,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHR-0016,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHR-0018,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHR-0021,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHR-0022,2025-12-01,11.9995143076,11.9991573789,11.9988004502
LLA-TOYO-SUVHR-0023,2025-12-01,16.879425972,13.605145971999999,13.635577035999999
LLA-TOYO-SUVHR-0024,2025-12-01,22.193837799999997,21.178815399999998,15.7968194
LLA-TOYO-SUVHR-0025,2025-12-01,23.99838827736,15.99972867736,15.998349286860002
LLA-TOYO-SUVHR-0026,2025-12-01,15.164111311000001,15.137306344,11.685235644
LLA-TOYO-SUVHR-0027,2025-12-01,39.996646020600004,31.998090020600003,23.9993484206
LLA-TOYO-SUVHR-0028,2025-12-01,0.9293817224799998,0.65554478248,0.3809844224799999
LLA-TOYO-SUVHR-0029,2025-12-01,23.2655022216,23.26433865,18.41808335
LLA-TOYO-SUVHR-0030,2025-12-01,14.12528896,12.12744906,8.055287360000001
LLA-TOYO-SUVHR-0031,2025-12-01,11.99879458886,11.99859369466,7.999451494660001
LLA-TOYO-SUVHR-0032,2025-12-01,8.06072914484,5.880303544840001,3.69987794484
LLA-TOYO-SUVHR-0033,2025-12-01,0.0083211006,0.0069342505,0.0055474004
LLA-TOYO-SUVHR-0034,2025-12-01,4.9993220519,4.99920904152,4.999096031140001
LLA-TOYO-SUVHR-0036,2025-12-01,5.9991101852,5.9989618889,5.9988135925999995
LLA-TOYO-SUVHR-0037,2025-12-01,11.250598400000001,10.95835802,10.076857480000001
LLA-TOYO-SUVHR-0038,2025-12-01,4.000286279750001,0.00149677975,0.0011974238
LLA-TOYO-SUVHR-0040,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHR-0041,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHT-0010,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHT-0022,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHT-0023,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHT-0037,2025-12-01,11.99909974184,11.998949681380001,11.99879962092
LLA-TOYO-SUVHT-0039,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVHT-0040,2025-12-01,19.994682076140002,14.99627037614,9.99902937614
LLA-TOYO-SUVHT-0041,2025-12-01,2.558191559999999,2.2809207999999996,0.5088026
LLA-TOYO-SUVHT-0042,2025-12-01,16.037929774,15.99818951,12.000080910000001
LLA-TOYO-SUVHT-0043,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVUHP-0002,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVUHP-0003,2025-12-01,5.998443853970001,5.998184469400002,0.0010424694
LLA-TOYO-SUVUHP-0005,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVUHP-0011,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVUHP-0013,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVUHP-0018,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVUHP-0044,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVUHP-0047,2025-12-01,18.0076906905,14.009899190499999,14.0082461
LLA-TOYO-SUVUHP-0048,2025-12-01,23.989036,19.990166799999997,15.9912976
LLA-TOYO-SUVUHP-0049,2025-12-01,3.9995227978999996,3.9991959045999996,3.9988690112999996
LLA-TOYO-SUVUHP-0050,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVUHP-0051,2025-12-01,3.9995716416500007,0.00142064165,0.00113651332
LLA-TOYO-SUVUHP-0052,2025-12-01,10.9914632986,6.9974542986,6.9965352324
LLA-TOYO-SUVUHP-0053,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVUHP-0054,2025-12-01,5.999573194340001,5.99943725767,5.999301321
LLA-TOYO-SUVUHP-0056,2025-12-01,0.9981758977499998,0.0015266277499999998,0.0012213022
LLA-TOYO-SUVUHP-0057,2025-12-01,0.0,0.0,0.0
LLA-TOYO-SUVUHP-0058,2025-12-01,17.998211483099997,10.0002771831,9.99957208035
LLA-TOYO-TBRAT-0003,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRAT-0005,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRAT-0010,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRAT-0011,2025-12-01,3.413129380000001,3.2169214800000008,0.76076448
LLA-TOYO-TBRHR-0001,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRHR-0007,2025-12-01,3.9991477990799997,3.9990057493099997,3.9988636995399998
LLA-TOYO-TBRHR-0008,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRHR-0010,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRHR-0017,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRHR-0018,2025-12-01,18.2150720105,18.1067727905,17.9984735705
LLA-TOYO-TBRHR-0019,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRHR-0020,2025-12-01,7.534216499999998,3.156110499999999,7.738468899999999
LLA-TOYO-TBRHR-0021,2025-12-01,0.00495033138,0.00412527615,0.00330022092
LLA-TOYO-TBRHR-0022,2025-12-01,11.99920055948,11.99906731961,11.99893407974
LLA-TOYO-TBRHR-0023,2025-12-01,3.997414961679999,1.99933276168,0.00125056168
LLA-TOYO-TBRHR-0025,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRHR-0026,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRHR-0033,2025-12-01,1.9993958424249998,1.99929515394,1.9991944654549998
LLA-TOYO-TBRHR-0034,2025-12-01,11.998997301580001,11.99883020079,11.998663099999998
LLA-TOYO-TBRHT-0001,2025-12-01,0.0,0.0,0.0
LLA-TOYO-TBRHT-0007,2025-12-01,0.0,0.0,0.0
LLA-TRAZ-LTRAT-0001,2025-12-01,0.0,0.0,0.0
LLA-TRAZ-SUVAT-0007,2025-12-01,0.0,0.0,0.0
LLA-WEST-LTRAT-0005,2025-12-01,0.0,0.0,0.0
LLA-WEST-SUVAT-0014,2025-12-01,0.0,0.0,0.0
LLA-WEST-SUVAT-0019,2025-12-01,0.0,0.0,0.0
